Date,Close,High,Low,Open,Volume
2005-06-24,81.13304901123047,81.83541024071795,81.03757753688656,81.74675927222466,58572500
2005-06-27,81.24897003173828,81.42626676278523,80.97620703070947,81.1262269414014,48183800
2005-06-28,81.93087768554688,81.99224663151627,81.39899267705869,81.41944899238182,41174200
2005-06-29,81.71261596679688,82.10130131648108,81.66488286078366,82.08084501426376,42316500
2005-06-30,81.26941680908203,82.04678788914751,81.11257641107683,81.978598447523,62288800
2005-07-01,81.50806427001953,81.69218144409867,81.28985498399521,81.45351064788352,49737500
2005-07-05,82.16268920898438,82.27179644938002,81.2762162921079,81.31712890599648,51549000
2005-07-06,81.4740219116211,82.27184961311885,81.42628876373293,82.09455283416726,52363600
2005-07-07,81.79447937011719,81.79447937011719,80.64206378609391,80.66252009786344,103268800
2005-07-08,82.72870635986328,82.72870635986328,81.63765950629623,81.80813573974488,64491200
2005-07-11,83.15145874023438,83.26056078424395,82.72185546017457,82.73549646725067,49688300
2005-07-12,83.36966705322266,83.62196845345385,82.94688428165823,83.18554987749306,51871100
2005-07-13,83.48560333251953,83.54697226617786,83.18556356124601,83.37649606932165,41182300
2005-07-14,83.81294250488281,84.17435130720442,83.52653846307065,83.8606756447645,63638800
2005-07-15,83.76519012451172,83.90157421740463,83.43787870661109,83.73109800317937,56075900
2005-07-18,83.43106842041016,83.62200097132548,83.22650005979597,83.53335520197817,56598400
2005-07-19,83.88794708251953,83.94932123510337,83.4719898373271,83.67655820672177,59165700
2005-07-20,84.17433166503906,84.3720846848379,83.39696059549652,83.59470841277451,69477000
2005-07-21,83.68335723876953,84.29025208985655,83.51288104009294,84.24933946698079,101110900
2005-07-22,84.2425308227539,84.2561666314587,83.62199487499649,83.79247109767428,52607100
2005-07-25,84.00387573242188,84.52211976882357,83.77202533506566,84.15389565967789,57301600
2005-07-26,84.10614013671875,84.23570372061455,83.84019766636918,84.0311353909339,42758800
2005-07-27,84.41297149658203,84.48116091643223,83.90836354666745,84.21521853725297,43181600
2005-07-28,84.94486999511719,84.99260311698528,84.31069840314392,84.52890770347236,47880700
2005-07-29,84.37889099121094,84.9857857930362,84.21523531047117,84.83577112049491,62358100
2005-08-01,84.3175277709961,84.58347022115022,84.18114369237819,84.4402708404919,40418200
2005-08-02,84.82212829589844,84.96532766379427,84.37888918430457,84.46754012813544,45147400
2005-08-03,85.04719543457031,85.06083124594184,84.63805346063205,84.72669924085322,36837200
2005-08-04,84.3652572631836,84.76757857210183,84.26297050925713,84.71303014552541,50855600
2005-08-05,83.7924575805664,84.54255700136235,83.64925820092007,84.18114309746949,53595500
2005-08-08,83.63563537597656,84.15388454646127,83.45151814319581,83.97658781925203,47616000
2005-08-09,84.14024353027344,84.27662242656689,83.78565527839763,83.91521366911998,47170000
2005-08-10,84.09931182861328,84.89713911628192,83.75153895866019,84.43344369051788,72863700
2005-08-11,84.4334487915039,84.57664816954288,83.88110759013637,84.05839908531573,58570200
2005-08-12,83.91521453857422,84.34481795114041,83.70382568637272,84.26298749100364,54776900
2005-08-15,84.4334487915039,84.46754611116485,83.75836452288573,84.02430696817534,36208500
2005-08-16,83.3355941772461,84.22888789898725,83.25376371931111,84.17433946288526,71942100
2005-08-17,83.32877349853516,83.78565371790384,83.21285091859262,83.32195819561241,62275100
2005-08-18,83.32195281982422,83.57425427724212,83.08328196737241,83.22648655985189,53388600
2005-08-19,83.51287841796875,83.75154404811826,83.32876121576732,83.62198047638543,39842100
2005-08-22,83.51287841796875,84.03112750237949,83.11055189641341,83.58788835923296,69912000
2005-08-23,83.35604858398438,83.60835525495365,82.61277478420214,83.53334530419309,55168600
2005-08-24,82.61278533935547,83.69019640382687,82.57186750483555,83.15149087159118,79104600
2005-08-25,82.91282653808594,82.9673801867474,82.65370451072738,82.74917079462382,35631100
2005-08-26,82.34683227539062,82.84461990932589,82.29227863803517,82.83780460654737,61956800
2005-08-29,82.98101806640625,83.04238701694109,82.08771901150745,82.10818053087448,56179200
2005-08-30,82.54457092285156,82.71504710798548,82.09451129688827,82.68094978995057,74160200
2005-08-31,83.58787536621094,83.64242898819965,82.33316807306909,82.64002829486583,102945200
2005-09-01,83.52654266357422,83.97660246439654,82.60597194669131,83.54699898133481,74578700
2005-09-02,83.37650299072266,83.79246536178407,83.21966779000704,83.77200904886647,47653400
2005-09-06,84.35161590576172,84.41981054311091,83.63561903627874,83.64243954051774,57251300
2005-09-07,84.49481964111328,84.64483431523523,84.1879593836576,84.3038819419647,41749700
2005-09-08,84.21520233154297,84.55615456770306,84.0856388169963,84.32430954432297,39068700
2005-09-09,84.9653091430664,85.06077536752058,84.41978860368813,84.44024490856846,43093900
2005-09-12,84.79483795166016,85.01304722066024,84.7402843337803,84.86302737275031,33017600
2005-09-13,84.32430267333984,84.84254628426208,84.22883126867751,84.6447933791005,58427500
2005-09-14,84.01748657226562,84.50163833745722,83.88792300041135,84.37889527004805,57694600
2005-09-15,83.97659301757812,84.31754548195926,83.80611678538756,84.27662764851874,73156900
2005-09-16,84.57373809814453,84.7380904582624,84.14231119358485,84.43677866882419,75424100
2005-09-19,84.29297637939453,84.6079925157175,83.98481500757312,84.55320664638585,53355300
2005-09-20,83.58079528808594,84.64909379963488,83.45752967331728,84.36832008973504,84480300
2005-09-21,82.80009460449219,83.45750931466536,82.71106626713474,83.40272344931734,94469100
2005-09-22,83.09453582763672,83.31367923352042,82.47821328492108,82.8274613325489,84597200
2005-09-23,83.16300964355469,83.47117087374151,82.79321303253109,83.02604503317613,59368100
2005-09-26,83.2589111328125,83.7108814421416,82.91650732511842,83.5602229308094,70415400
2005-09-27,83.23834228515625,83.53965399100893,82.8753899712744,83.2177936742579,66150800
2005-09-28,83.32051086425781,83.62867731337604,82.99865056668936,83.49856224210397,58620500
2005-09-29,83.99851989746094,84.13547935559555,82.9165224143248,83.23838288807642,66607700
2005-09-30,84.25875854492188,84.25875854492188,83.36850624948403,83.9711405016583,47824200
2005-10-03,83.9574203491211,84.46417656836414,83.85469815240032,84.20395153138375,50994800
2005-10-04,83.0123519897461,84.25185168386838,82.97126521856678,84.08749937448546,60776300
2005-10-05,81.92352294921875,83.0739998088329,81.882436169304,83.03291302891816,106052100
2005-10-06,81.62905883789062,82.35495840227011,80.92370788897502,82.02624847551961,140941800
2005-10-07,81.90983581542969,82.21115282529563,81.58112587515164,81.97146599035649,75661400
2005-10-10,81.21821594238281,81.97835312979923,81.01277670706492,81.95780972873442,52677000
2005-10-11,81.10176849365234,81.75918319687275,81.02643923576241,81.48525909769734,75629800
2005-10-12,80.46490478515625,81.58113945576342,80.40327459997002,81.07438322044909,100510400
2005-10-13,80.41694641113281,80.86207233924246,80.0403001893477,80.4374898005635,99052900
2005-10-14,81.2661361694336,81.36200883850206,80.50599913277027,80.88949503371278,88651000
2005-10-17,81.5674057006836,81.67697216230795,81.115430331736,81.35511708932881,68109300
2005-10-18,80.68400573730469,81.46468573673741,80.67031188848381,81.45099188791653,74996900
2005-10-19,82.02621459960938,82.03991367092773,80.20462996413441,80.46485484786943,116563800
2005-10-20,80.5812759399414,82.04676318403043,80.3279005758005,81.82762505102642,131966700
2005-10-21,80.89628601074219,81.34141180916336,80.47170882043152,81.00585768867086,96579500
2005-10-24,82.14952850341797,82.2385516207615,81.0880797363174,81.10862313072991,71308400
2005-10-25,81.98516082763672,82.3412584552423,81.45101177389483,81.98516082763672,76594500
2005-10-26,81.74549102783203,82.54671472408296,81.6222254418959,81.84136368081927,80855800
2005-10-27,80.87577056884766,81.7454790827179,80.75935453932706,81.62905782853035,66623100
2005-10-28,82.0399169921875,82.14263390790909,80.87574144224699,81.10172910616465,72322000
2005-10-31,82.26591491699219,83.06714358309769,82.26591491699219,82.37548661394086,77698900
2005-11-01,82.51245880126953,82.79323239972555,82.32756306483931,82.5740941965242,66365100
2005-11-02,83.37532043457031,83.37532043457031,82.26593030642937,82.29332323579091,74012300
2005-11-03,83.73139953613281,83.99847923213308,83.37530198257562,83.64922599090126,84897600
2005-11-04,83.6218490600586,83.86153065393228,83.2383585098607,83.82044387345876,59156000
2005-11-07,83.70402526855469,83.97109978274352,83.44379506778944,83.79989790315238,46765400
2005-11-08,83.70402526855469,83.83413514427058,83.40270828858093,83.49858092317862,42152800
2005-11-09,83.81361389160156,84.1971045312803,83.45066664695304,83.601325176732,57666800
2005-11-10,84.46414184570312,84.58740738616079,83.37530059221523,83.7793344486418,79048100
2005-11-11,84.75180053710938,84.80658118114786,83.841005062369,84.47102687848962,34867000
2005-11-14,84.703857421875,84.92983996901505,84.49156350381287,84.77233713993766,45092200
2005-11-15,84.39566040039062,84.97774563088595,84.13543547578462,84.60795424184897,69592500
2005-11-16,84.56685638427734,84.60794837717312,84.21760840498801,84.48468284781649,51133000
2005-11-17,85.35443115234375,85.36128069223817,84.3272196042414,84.69701638851843,55717500
2005-11-18,85.68998718261719,85.79270938442387,85.14214414742851,85.64205085172982,72437200
2005-11-21,86.12140655517578,86.22412874167924,85.58725745495869,85.7036734948178,50021200
2005-11-22,86.49121856689453,86.64187187908321,85.88858441946637,85.98445708389023,66438800
2005-11-23,86.99111938476562,87.25134964883867,86.42957729208356,86.45697022644221,50854700
2005-11-25,87.05955505371094,87.12119043099561,86.8404169144,86.95683813267874,15270000
2005-11-28,86.44324493408203,87.1554400697248,86.31312984936551,87.14174621985964,54498500
2005-11-29,86.34740447998047,86.95688816857846,86.34740447998047,86.73090036294118,51738900
2005-11-30,85.88172912597656,86.64186080398152,85.79955032783141,86.39533485888145,56007200
2005-12-01,86.75826263427734,86.9910946731831,86.27204994303311,86.29943764494371,65468200
2005-12-02,86.86782836914062,87.0253363894384,86.62814679448444,86.81304251645736,46699400
2005-12-05,86.68294525146484,86.78566743401586,86.40902117288455,86.76511881777186,59273400
2005-12-06,86.84730529785156,87.47732707709874,86.71719017345593,87.00481335499721,57935200
2005-12-07,86.34053039550781,86.88152894459546,86.06660635202886,86.81304401522578,66816500
2005-12-08,86.2857437133789,86.847285646019,85.92964611754205,86.43640219707908,62608600
2005-12-09,86.51175689697266,86.81991826819443,86.16250351149806,86.39534084337048,50744500
2005-12-12,86.59394073486328,86.87471442940365,86.2583863892761,86.77199221860428,48389900
2005-12-13,87.1828384399414,87.44991293865661,86.48433711053235,86.57336020188194,88630900
2005-12-14,87.52525329589844,87.71699857833822,87.06643348082221,87.10067594897235,64375000
2005-12-15,87.27188873291016,87.65537934565371,87.09383728070733,87.54580761363113,55900300
2005-12-16,86.9909896850586,87.67942739687301,86.9909896850586,87.62435111936075,46238300
2005-12-19,86.54348754882812,87.34207766273703,86.5297211082678,87.24569682172897,48733000
2005-12-20,86.62611389160156,87.1493227428146,86.38516175586362,86.64676618147014,46603200
2005-12-21,86.76377868652344,87.26634038068264,86.6054410002874,86.89458349439255,51806900
2005-12-22,87.21819305419922,87.21819305419922,86.79824554475444,86.95658330921553,32247900
2005-12-23,87.26634216308594,87.33518486513212,87.03227067329513,87.28010860255058,27977300
2005-12-27,86.37825775146484,87.46599030970849,86.31629564252108,87.40402820076473,44499500
2005-12-28,86.57102966308594,86.7362532192169,86.39892026017722,86.56414381630819,30764300
2005-12-29,86.18550109863281,86.71559571667552,86.09600085299053,86.55037217048013,32788900
2005-12-30,85.71737670898438,86.09601428024833,85.61411000687143,85.91702426577271,44645600
2006-01-03,87.22506713867188,87.43160057956905,85.63477750179985,86.18552984261657,73256700
2006-01-04,87.63809967041016,87.76889922950501,87.22503295051874,87.33518547645285,51899600
2006-01-05,87.69322967529297,87.83780102356852,87.34901067872308,87.53489187819525,47307500
2006-01-06,88.42294311523438,88.519323976584,87.67942911136893,88.13380053118549,62885900
2006-01-09,88.6501235961914,88.84976590266633,88.3816333193594,88.40916620466697,43527400
2006-01-10,88.73961639404297,88.7946926712716,88.29901668093954,88.38851694452681,44960800
2006-01-11,89.02184295654297,89.11134318452089,88.62254798404665,88.82220072265561,49598900
2006-01-12,88.67080688476562,89.00125414760478,88.42296881145398,88.86356866348255,40509200
2006-01-13,88.58816528320312,88.73962242970188,88.25771810208151,88.51244721468024,44856700
2006-01-17,88.34721374511719,88.40917061869666,87.98922318989253,88.25771348012954,52066600
2006-01-18,87.9961166381836,88.73962544717084,87.54175043560046,87.83089304200459,75067600
2006-01-19,88.33343505859375,88.65012100636916,87.98921622631508,88.20952132124148,81530400
2006-01-20,86.72249603271484,88.33343769472013,86.72249603271484,88.3127854045451,114957800
2006-01-23,87.03227996826172,87.30765605821784,86.83263243435258,86.88770870281621,67017400
2006-01-24,87.12176513671875,87.53482657397046,87.03226490286744,87.17683614328747,53008800
2006-01-25,87.1975326538086,87.55551799213698,86.6330086259973,87.45913712211151,87747700
2006-01-26,87.67940521240234,87.8928191683111,87.26634374029828,87.60367666307441,71294000
2006-01-27,88.49177551269531,88.57439517820652,87.7413809562901,87.88595749239063,65771200
2006-01-30,88.42294311523438,88.67766171207425,88.36098624109377,88.42294311523438,33709600
2006-01-31,87.77580261230469,88.491773164475,87.76891676496768,88.34032654196169,72937000
2006-02-01,88.38851165771484,88.41604454231945,87.92725968133043,87.99610239756709,63561000
2006-02-02,87.36276245117188,88.21642389727018,87.29391971803496,88.1888910059065,83626900
2006-02-03,86.92903900146484,88.38852903346178,86.83954397800018,87.14245829182458,86040400
2006-02-06,87.15624237060547,87.2939331103672,86.86021384557357,87.04609503116075,45511900
2006-02-07,86.38519287109375,87.19754983015918,86.33011657669773,87.00478279977312,71208100
2006-02-08,87.16996765136719,88.18885757357025,86.46775838343162,86.63986777720929,59422200
2006-02-09,87.02542114257812,87.84465851836062,86.9978830014579,87.37652062404347,62023300
2006-02-10,87.18375396728516,87.52108698533056,86.36451138538324,87.03918267383712,64508700
2006-02-13,87.02542114257812,87.28702560467525,86.70873514587717,87.156220747445,52308700
2006-02-14,87.94789123535156,88.14065289631151,86.88769684771054,87.05980622390497,90964400
2006-02-15,88.25772094726562,88.34034062375432,87.59682131135358,87.89973561411621,85471300
2006-02-16,88.91862487792969,88.95304886736868,88.24394830005092,88.35410086436501,61017900
2006-02-17,88.67766571044922,88.9186231270508,88.5193279678197,88.84289455366685,40342600
2006-02-21,88.45738983154297,89.08386033892396,88.31969384732595,88.88421796937526,46456300
2006-02-22,88.99434661865234,89.2559458079009,88.56750809089519,88.65012776014949,42326700
2006-02-23,88.863525390625,89.24904876032494,88.31277321760051,88.99433021349977,43423200
2006-02-24,89.09068298339844,89.13886813706577,88.64319238800385,88.88414967050252,36777400
2006-02-27,89.1251220703125,89.52440657032464,89.00119785966679,89.08380699694897,35858600
2006-02-28,88.2783432006836,89.43492373542051,88.20950574921513,88.94612845779503,74394800
2006-03-01,89.06317138671875,89.14579104419113,88.46423401984717,88.53308198362008,48641600
2006-03-02,89.0562973022461,89.09760188163945,88.53996905037889,88.73961135235513,60642300
2006-03-03,88.64322662353516,89.5450887546712,88.56749806304968,88.58126975715378,73402500
2006-03-06,88.237060546875,88.9323788563457,88.01676068847938,88.90484596986381,57478400
2006-03-07,88.09939575195312,88.16135263960196,87.70698637308466,88.02366716547287,61780800
2006-03-08,88.28523254394531,88.42291794886822,87.5554851912417,87.91347039545815,66692400
2006-03-09,87.69322967529297,88.58819591495563,87.69322967529297,88.31282491959178,56313600
2006-03-10,88.52620697021484,88.69831640619616,87.73450776659132,87.92038364641135,60490800
2006-03-13,88.69142150878906,88.91860718821741,88.48488811797014,88.69830210341733,45479100
2006-03-14,89.62079620361328,89.65522018243702,88.53995470066748,88.60880265831496,69877300
2006-03-15,90.02012634277344,90.08897432726197,89.39365590472926,89.60017884873966,53398900
2006-03-16,90.20597076416016,90.50888496499523,90.0751659497338,90.19219907192495,65526400
2006-03-17,90.28132629394531,90.47485455991202,90.11545094968787,90.32279513000968,47286800
2006-03-20,90.13621520996094,90.47488451427932,89.99798219514713,90.29518264967167,45538500
2006-03-21,89.56940460205078,90.53705635001674,89.47264048190401,90.10852049236831,87102700
2006-03-22,90.1154556274414,90.20530126141144,89.47265699557859,89.51412583379553,51605700
2006-03-23,89.92882537841797,90.12235363305972,89.6177985796365,90.03249746251215,46704200
2006-03-24,89.99793243408203,90.24675594177023,89.67307922830864,89.84587303791163,43209200
2006-03-27,89.86662292480469,90.04632472099432,89.67309466844692,89.87353088163925,32523000
2006-03-28,89.31365966796875,90.2190974872602,89.19616115023211,89.80438815107493,82079900
2006-03-29,89.87349700927734,90.19835014855111,89.36202364081555,89.44497182406302,61505700
2006-03-30,89.71456909179688,90.5301510020452,89.5417752416765,89.9288317785062,70571700
2006-03-31,89.73530578613281,90.01869023867788,89.41736045338713,89.86663080299516,62925600
2006-04-03,89.66618347167969,90.45412302148515,89.5003081221416,89.90119112769172,61624700
2006-04-04,90.23982238769531,90.35732089304703,89.410414349245,89.66614576992254,54809300
2006-04-05,90.55086517333984,90.73748544276181,90.1154319400183,90.27439929356434,50607200
2006-04-06,90.45414733886719,90.68915505805788,89.98415299349115,90.440331420358,57906200
2006-04-07,89.53488159179688,90.82046861541706,89.40356708831365,90.58547144518066,80180900
2006-04-10,89.67308807373047,89.90808514681152,89.34131633308854,89.67308807373047,41496500
2006-04-11,88.91278839111328,89.89425603189565,88.6432304513667,89.74911512783866,72799400
2006-04-12,89.07868194580078,89.25147578225896,88.89206164940629,89.00265223589923,43033700
2006-04-13,88.9611587524414,89.33438869531373,88.68468236281757,88.87821056230631,51051800
2006-04-17,88.92658233642578,89.3758418895787,88.48423073686963,89.0440808265351,64167700
2006-04-18,90.33661651611328,90.50250239755142,89.11323318844185,89.11323318844185,92531800
