Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2018-06-28,241.1145782470703,241.88003652950187,238.97835748186284,239.69044012465713,76650500
2018-06-29,241.46176147460938,243.58016376710427,241.3460463163026,242.20942807845768,97592500
2018-07-02,241.97802734375,242.13826297809277,239.6460134974039,239.88635336732506,63554800
2018-07-03,241.12351989746094,242.97490806080526,240.69629736990615,242.8769847894526,42187100
2018-07-05,243.09060668945312,243.15291903184198,241.17693326589728,242.25395348199058,56925900
2018-07-06,245.14666748046875,245.5204871224846,242.7345230355995,243.11727936285172,66493700
2018-07-09,247.3541259765625,247.40752879769465,246.10801487817074,246.1525081747193,50550400
2018-07-10,248.24420166015625,248.34212493804236,247.51432690931017,247.80806957978464,51966800
2018-07-11,246.42845153808594,247.47877048522207,246.12582647304228,246.68658330301818,77054700
2018-07-12,248.66261291503906,248.71601574980727,247.08717496299292,247.69242519916062,60124700
2018-07-13,248.8583984375,249.16102351432795,248.0306274482482,248.48457864508407,48216000
2018-07-16,248.63587951660156,249.04531025155845,248.1908378419825,248.9029208192859,48201000
2018-07-17,249.64170837402344,250.03334726831986,247.8081386249044,247.86154145929106,52315500
2018-07-18,250.16680908203125,250.27361473147613,249.27672578574192,249.72176743388658,44593500
2018-07-19,249.2232666015625,249.8819193996489,248.74261412456897,249.4991901879598,61412100
2018-07-20,248.9384307861328,249.65051355230545,248.77822234993653,249.01853500423098,82337700
2018-07-23,249.40139770507812,249.60609951754176,248.38668951686256,248.7338351064705,47047600
2018-07-24,250.65635681152344,251.50194685139243,249.7840925211196,250.81659245704824,68026900
2018-07-25,252.79266357421875,253.11308064664618,250.36272545552256,250.40721877229402,78882900
2018-07-26,252.19622802734375,252.8815824685818,251.97370717669884,252.0716304758413,57919500
2018-07-27,250.4873046875,252.62349960510556,249.56161026336713,252.52557629752616,76768700
2018-07-30,249.17889404296875,250.7276306864467,248.6537208588625,250.56742217088558,63742500
2018-07-31,250.4070281982422,251.0211876161814,249.56146568072649,249.94419483591284,68570500
2018-08-01,249.9888153076172,251.11923863095856,249.33907179804575,250.61188456441278,53853300
2018-08-02,251.35067749023438,251.51976835493005,248.47569817935045,248.68042715078997,63426400
2018-08-03,252.4276580810547,252.48106091208592,251.2972347767843,251.47526232234821,53935400
2018-08-06,253.35330200195312,253.66480939990927,252.07157998591208,252.4632187776571,39400900
2018-08-07,254.18994140625,254.57269781588266,253.88731638604435,254.02085059296752,43196600
2018-08-08,254.0831756591797,254.4837240164646,253.62034211382655,254.02089047111144,42114600
2018-08-09,253.736083984375,254.5371536200314,253.6025769056306,254.14551474692118,35717000
2018-08-10,252.03598022460938,252.8370497293523,251.32389731569359,252.29411197679045,77076000
2018-08-13,251.092529296875,252.926098903899,250.79878656732095,252.31193919285616,65732900
2018-08-14,252.69464111328125,252.93498098651025,251.43073805029013,251.82237687174307,43842000
2018-08-15,250.8076934814453,251.4841655417958,249.36576275338382,251.34174894155416,102925400
2018-08-16,252.83706665039062,253.7093580859957,252.2139974587888,252.24960839741422,69967900
2018-08-17,253.7271270751953,254.17216869669298,252.2228842214784,252.63231490756448,65618500
2018-08-20,254.27005004882812,254.53706411242183,253.7270852352804,254.1810363065701,39807500
2018-08-21,254.86648559570312,255.72986760766776,254.30572868977274,254.7863813467403,67272000
2018-08-22,254.71511840820312,255.24026423066772,254.1899454225552,254.45698667743804,44993300
2018-08-23,254.37684631347656,255.40043640382592,254.0564022857757,254.53705474573727,49204900
2018-08-24,255.9079132080078,256.05032982616115,254.9021145169948,254.95551735340322,57487400
2018-08-27,257.92828369140625,258.0350893189785,256.9491868333586,257.10939527471703,57072400
2018-08-28,258.0530090332031,258.49805076382086,257.59014824891807,258.3912179313917,46943500
2018-08-29,259.4414978027344,259.67290099667093,258.0262685730959,258.26658129251797,61485500
2018-08-30,258.3912048339844,259.334691082015,257.79486415657135,258.96087125863164,61229500
2018-08-31,258.4001159667969,258.845157677623,257.4922406554602,257.98177567209274,66140800
2018-09-04,257.9550476074219,258.3110755066645,256.9492490987504,257.98174902078534,57594400
2018-09-05,257.2607727050781,257.8037376378542,256.2460918774304,257.59900870202284,72452400
2018-09-06,256.4864501953125,257.67024923193327,255.45395013379505,257.3676241185354,65909900
2018-09-07,255.9879150390625,256.967011920124,255.1957280106459,255.43606784151376,73524800
2018-09-10,256.4328308105469,257.2695107199948,256.23701153039593,257.0024696126062,50210900
2018-09-11,257.278564453125,257.72360609871987,255.43611268438386,255.78323104309095,50530500
2018-09-12,257.3409118652344,257.9461620665437,256.548751753001,257.28750903354177,59810800
2018-09-13,258.8628845214844,259.04982155055575,258.12412741894815,258.408960561471,51034200
2018-09-14,258.9073791503906,259.2544974381249,258.1241016681851,259.06758759088336,55079900
2018-09-17,257.53668212890625,258.88959887877826,257.2607584967823,258.8540151065709,68244000
2018-09-18,258.9341125488281,259.53045309429,257.7235852458988,257.7502866559466,61930400
2018-09-19,259.21002197265625,259.6283621492752,258.86287649786954,258.9875011800543,49080600
2018-09-20,261.3106689453125,261.6311130896646,259.2278770781861,260.4740155512131,100360600
2018-09-21,261.0718994140625,262.17166760900335,260.91096571318764,262.0554286185444,105479700
2018-09-24,260.2045593261719,260.63374306572376,259.62339177141854,260.4906818192065,53409600
2018-09-25,259.963134765625,260.7678303274479,259.7217342829202,260.6605412240235,44370000
2018-09-26,259.185302734375,261.2953948672929,258.76506882164716,260.1062374002069,79739700
2018-09-27,259.9095153808594,261.0003335148642,259.38199238051624,259.65916501991444,59249500
2018-09-28,259.93646240234375,260.43716336451905,259.2480054008917,259.2837502652214,70091400
2018-10-01,260.83941650390625,261.91233499670744,260.16883221360126,261.17915629063265,62078900
2018-10-02,260.6875,261.40277925478745,260.31198794139067,260.6875,47258200
2018-10-03,260.8304443359375,262.1626629471469,260.4728048689311,261.74242906972523,64694600
2018-10-04,258.79193115234375,260.4013227812266,257.2004119509289,260.34767821267377,111545900
2018-10-05,257.3434143066406,259.53397311738513,255.9128291384374,259.0153999780595,105951700
2018-10-08,257.3434143066406,257.7010537771558,255.26906717705305,256.6549303576028,87742200
2018-10-09,256.9679260253906,258.2733226301009,256.4046307868371,256.9590034550066,74339000
2018-10-10,248.8314971923828,256.52981998628184,248.45598522359631,256.45827570622384,214731000
2018-10-11,243.3506622314453,249.3680231568797,241.73229316335218,247.74073151649364,274840500
2018-10-12,246.73031616210938,247.7495900616724,243.52937863948222,247.46346755837115,183186500
2018-10-15,245.34442138671875,247.7048910688635,245.2550046952175,246.3726451236247,102263700
2018-10-16,250.70912170410156,251.08466093328602,246.83762686047461,247.31150536031086,118255800
2018-10-17,250.7538604736328,251.37972284928375,248.169862262265,250.74491061710347,110626000
2018-10-18,247.13270568847656,250.4141107837629,245.85413127862012,249.8150433637194,134557500
2018-10-19,246.99851989746094,249.72555146513008,246.30111340331376,247.7853430777586,139901600
2018-10-22,245.88986206054688,247.99100439047254,245.35338915850716,247.66913702093586,82415800
2018-10-23,244.63809204101562,245.76468244896247,240.16752983315837,242.2597769582443,146352700
2018-10-24,237.2259063720703,244.77221714274066,236.671561054865,244.38772807674636,177806700
2018-10-25,241.48191833496094,243.028742951702,238.03960666339177,239.0678306933209,138061500
2018-10-26,237.23483276367188,242.3044621134249,234.51675069447572,237.76238309521,201574600
2018-10-29,235.92050170898438,241.63389345263403,232.33512928208398,240.33741946507135,160749100
2018-10-30,239.41656494140625,239.7295098659697,235.25894604693804,235.75072443872517,157116000
2018-10-31,241.97369384765625,244.29839203168262,241.51768769660106,241.99156627638658,128296300
2018-11-01,244.54873657226562,244.74544242816248,241.75015987588534,242.8409782974679,99495000
2018-11-02,243.10028076171875,246.08661348355187,241.04380547050945,245.65742962515986,122634100
2018-11-05,244.4414825439453,244.99582804851764,242.617485007809,243.59206457006582,65622500
2018-11-06,245.9882049560547,246.14913864319658,244.3162190941852,244.3788135123445,60085900
2018-11-07,251.25457763671875,251.33504449227462,247.74069456054798,248.16987840966226,102752100
2018-11-08,250.79861450195312,251.44237674292302,249.65415132757934,250.44989744860698,65584900
2018-11-09,248.34861755371094,249.67188616869512,246.93590497386535,249.48413024367645,98812600
2018-11-12,243.708251953125,248.0804479122817,243.18965142015946,247.83904735902766,99673600
2018-11-13,243.25221252441406,246.17595019126784,242.52798367770583,244.1731471866569,98176600
2018-11-14,241.58917236328125,245.5321838880745,240.02447572177334,245.12984969480172,125335900
2018-11-15,244.11058044433594,244.57553639893263,238.73698297259307,240.31955224551874,135101400
2018-11-16,244.7454071044922,245.65739196685243,242.49222630102577,243.0108267945188,126668000
2018-11-19,240.6056671142578,244.43246733047485,239.68473237699044,244.13739494006242,103061700
2018-11-20,236.15301513671875,238.72806378603772,235.28572482477662,237.2617060272279,136021300
2018-11-21,236.95765686035156,238.86212062555953,236.94873429098908,237.70870799705494,75563700
2018-11-23,235.3751678466797,236.7789313318022,235.21423410964954,235.3125734091166,42807900
2018-11-26,239.17506408691406,239.39859218419156,237.2437780520992,237.63718968619915,79981400
2018-11-27,239.9797821044922,239.9797821044922,237.52992266199405,238.1379125944736,75502400
2018-11-28,245.5053253173828,245.5053253173828,239.9171238523434,241.05266385316898,127629600
2018-11-29,244.96900939941406,246.3727456125716,243.58311833123474,244.72758150527434,82346400
2018-11-30,246.46214294433594,247.02543827145888,244.4951115145274,244.81697896651065,98204200
2018-12-03,249.72557067871094,250.70909972975454,248.12512920389028,250.60181061257592,103176300
2018-12-04,241.6339111328125,249.32328434487002,241.32096629021183,248.89410050763345,177986000
2018-12-06,241.26730346679688,241.383542452638,234.6508767053619,237.76239789607098,204185400
2018-12-07,235.6612548828125,242.50121053555762,234.82078689032878,240.92756369241366,161018900
2018-12-10,236.10829162597656,237.0828709650908,231.23536764425768,235.48240196893363,151445900
2018-12-11,236.16195678710938,239.50592905753186,234.68667650816712,239.3181730585047,121504400
2018-12-12,237.35116577148438,240.5163325839018,237.27069889737496,239.14834115172957,97976700
2018-12-13,237.2706298828125,239.16614401801618,236.1529892572303,238.2988538011185,96662700
2018-12-14,232.8894805908203,236.07251886179182,232.335135214639,235.1158119519833,116961100
2018-12-17,228.32057189941406,233.05042109093597,226.68434436321144,231.9327804495195,165492300
2018-12-18,228.07022094726562,230.63633313117353,226.46081569882102,229.96574874791114,134515100
2018-12-19,224.65472412109375,231.93280004725392,222.94697944544566,228.15070761718408,214992800
2018-12-20,220.997802734375,224.97660095026527,218.74463523338065,223.40296773540618,252053400
2018-12-21,216.4696502685547,224.5726568643566,215.8221288127399,221.90163428980694,255345600
2018-12-24,210.74986267089844,216.59553190691585,210.6869164457219,214.9767284508546,147311600
2018-12-26,221.39797973632812,221.39797973632812,210.2282560189551,212.2157896781112,218485400
2018-12-27,223.0977783203125,223.29561916328285,214.90484553255385,218.15144162287362,186267300
2018-12-28,222.80996704101562,226.09253018844487,221.6408302615388,224.45574967537402,153100200
2018-12-31,224.76148986816406,225.00431382380472,222.55812491820467,224.43772916822454,144299400
2019-01-02,224.99534606933594,225.92167260119314,221.19116755605708,221.21814647494412,126925200
2019-01-03,219.62632751464844,223.54742368469644,219.1406795465589,223.24163974366962,144140700
2019-01-04,226.98284912109375,227.63037053177197,222.28832575504876,222.66604429082034,142628800
2019-01-07,228.77256774902344,230.18451487245952,226.35335730024957,227.25269122334788,103139100
2019-01-08,230.9219207763672,231.40756869382054,228.4307761296597,230.96690393187473,102512600
2019-01-09,232.00115966796875,232.8465357018681,230.40034647631728,231.6324294876091,95006600
2019-01-10,232.81954956054688,233.071361938652,229.77979678131976,230.46329928424396,96823900
2019-01-11,232.90945434570312,232.93643325921258,231.15574263112958,231.7403040541585,73858100
2019-01-14,231.48851013183594,232.29790504700713,230.5981784696965,231.00286220453762,70908200
2019-01-15,234.14157104492188,234.45634337843924,231.8572554035423,231.86625752451133,85208300
2019-01-16,234.70814514160156,235.59847682156547,234.36639390612345,234.5732231151311,77636700
2019-01-17,236.4888458251953,237.35222617071486,233.79084399780788,233.8358271622273,96118400
2019-01-18,239.6365203857422,240.10419161218366,236.52483255474147,238.3055236840107,127900300
2019-01-22,236.39881896972656,238.377363885057,234.78002945389883,238.1615326017423,115531200
2019-01-23,236.8934783935547,238.13456321320677,234.42031087324315,237.43308406890142,86030300
2019-01-24,237.01943969726562,237.60402869194115,235.697417759025,236.71366946300836,59204100
2019-01-25,239.02490234375,239.85230139834084,237.11831934961072,238.87200354343403,96883400
2019-01-28,237.208251953125,237.27118444996267,235.43656356744532,236.87550289439835,85613700
2019-01-29,236.8934783935547,237.91870447577725,236.05710469178385,237.35214733442214,66136300
2019-01-30,240.64376831054688,241.48914442637243,237.64899830760757,238.41343766070443,92473700
2019-01-31,242.75721740722656,243.2428654467122,240.36498569964337,240.58084452024548,104012100
2019-02-01,242.8740692138672,243.89932285799256,242.08265112622402,242.9550059575369,85782500
2019-02-04,244.58279418945312,244.64575413764086,242.2445209960135,242.91902129534296,60744800
2019-02-05,245.60801696777344,245.91378710493692,244.51082885419433,245.0144534854617,79552800
2019-02-06,245.2843475341797,245.82395342582353,244.54691450927868,245.3293307016892,58347800
2019-02-07,242.94601440429688,244.2140507458465,241.28224160093168,243.665470372813,95482000
2019-02-08,243.2427520751953,243.3416655941855,240.86849827364057,241.69589723507156,75788900
2019-02-11,243.37771606445312,244.16013210328512,242.8471123995612,243.89934505400134,68021400
2019-02-12,246.5074005126953,246.8851053399009,244.9245642392903,244.99652631289393,72270200
2019-02-13,247.3077392578125,248.15311504215603,246.92103239457634,247.3437202867481,65277200
2019-02-14,246.75924682617188,247.89241635465862,245.40124381635005,246.219640981869,83234400
2019-02-15,249.44825744628906,249.48423848962256,248.33309211240146,248.53992135920637,97088700
2019-02-19,249.87991333007812,250.53640946920703,248.6388282376279,248.64783035859924,59120800
2019-02-20,250.383544921875,250.8422139760838,249.34031434387538,249.8439391131867,76610800
2019-02-21,249.4932098388672,250.1047502726354,248.53091602822263,249.74502222015357,64214700
2019-02-22,251.04005432128906,251.23788141294105,249.47519482007914,250.11371414406406,78114600
2019-02-25,251.3817138671875,252.9915286695105,251.30077713797343,252.46992726608116,69030700
2019-02-26,251.2018585205078,252.08318785105612,250.82412634635685,251.0309829471398,56844100
2019-02-27,251.09402465820312,251.44475059190296,249.54716932138058,250.48245677490766,56921600
2019-02-28,250.62628173828125,251.31878617726179,250.3025348152385,250.8780940491423,69268300
2019-03-01,252.1911163330078,252.6048020651415,250.7521772200218,252.20909312293335,78880500
2019-03-04,251.2738494873047,253.49520499382757,248.9715572350569,253.25239475665288,106494600
2019-03-05,250.93211364746094,251.5976393400359,250.38353318875386,251.3997848009715,59114600
2019-03-06,249.4121856689453,251.0579815954183,249.0884387332038,251.0489794764862,75039800
2019-03-07,247.32579040527344,249.10645371581236,246.48041446058755,248.96255701826064,94885100
2019-03-08,246.83114624023438,247.00202185730376,244.99652505510414,245.4641687491686,85795800
2019-03-11,250.4105682373047,250.57244177496358,247.5237137004026,247.55069262334575,65098900
2019-03-12,251.354736328125,251.87636517988184,250.779177102081,250.968029471277,79667500
2019-03-13,253.0185546875,253.95386947503115,252.08323989996887,252.24514083402346,80639200
2019-03-14,252.85665893554688,253.4681992466123,252.4159942180858,253.0455113222465,67518400
2019-03-15,254.10595703125,254.91891715486173,253.2207178582975,253.41042968803183,81309000
2019-03-18,255.02728271484375,255.32538552246305,254.09688990367684,254.32271366916763,62199800
2019-03-19,255.09056091308594,256.8610118000077,254.1963074795049,256.093232927255,90268100
2019-03-20,254.3227081298828,256.0841444888969,253.21167287034876,254.87373244019506,84609200
2019-03-21,257.1952209472656,257.6016871980139,253.45556604211086,253.5007473364463,79550400
2019-03-22,252.2451934814453,256.3551757596033,252.18195619928713,255.83127665436504,122659300
2019-03-25,252.0555419921875,253.09432613062552,250.79093401642007,251.90196965359348,85575200
2019-03-26,253.93429565429688,254.89178618542957,252.52515760597416,253.8168628892072,68125900
2019-03-27,252.6064453125,254.51241212776793,251.0527767847767,253.92524831519353,72224700
2019-03-28,253.56390380859375,254.01555125885767,252.08251450624184,253.23873087626262,56238500
2019-03-29,255.1628875732422,255.48806067652842,253.95247507814253,255.08159429742062,82186800
2019-04-01,258.1888122558594,258.48691505981185,256.8971069490714,257.1681120041534,77617900
2019-04-02,258.3152770996094,258.55014262525657,257.5203730740739,258.3785143667261,40070400
2019-04-03,258.7218322753906,259.93224457735374,258.11661234121766,259.53479247027536,68243200
2019-04-04,259.4082946777344,259.66121621719293,258.3514547889321,259.04698213084794,48997500
2019-04-05,260.6638488769531,260.7180443724978,259.78765161047926,260.07671263096836,58621700
2019-04-08,260.8626708984375,260.9710619294223,259.57997937688225,260.2393949038884,53566300
2019-04-09,259.5257568359375,260.22128425658633,258.97475996368,259.8961111974934,66142300
2019-04-10,260.4110107421875,260.50134578580673,259.5257714209351,259.9412795419215,52601500
2019-04-11,260.3387145996094,260.907795014049,259.7696341851698,260.8987532403648,55093100
2019-04-12,262.1000671386719,262.38008636907847,260.38381223949034,261.955536638079,69727800
2019-04-15,261.9285583496094,262.2718149992693,261.1246122421021,262.17243817450026,49596700
2019-04-16,262.1000671386719,262.86787336278246,261.50388916111683,262.81367787085696,52153200
