month,total_loans,total_defaults,stealth_defaults,captured_defaults,realized_default_rate,stealth_default_rate,macro_stress_score,uncertainty_pressure,liquidity_disruption,unemployment_rate,fed_funds_rate,cpi_inflation,treasury_spread,recession_indicator,spy_monthly_return,spy_monthly_vol,vix_monthly_mean
2015-04-01,31785,6509,2144,4365,0.20478212993550418,0.329390075280381,0.093,0.26,0.0,5.4,0.12,-0.10403098939391064,1.395,0.0,0.009834103650274262,0.08518120119892417,13.494761875697545
2015-05-01,28711,5882,1945,3937,0.20486921389014665,0.3306698401904114,0.081,0.26,0.0,5.6,0.12,0.03503321824429584,1.5885,0.0,0.012856356180454442,0.10717010091844678,13.3385000705719
2015-06-01,25446,5294,1708,3586,0.20804841625402815,0.3226293917642614,0.0745,0.25,0.0,5.3,0.13,0.1795718097550525,1.675,0.0,-0.020312301130329558,0.11119576486312235,14.33954551003196
2015-07-01,41053,8300,2652,5648,0.20217767276447518,0.31951807228915663,0.078,0.24,0.0,5.2,0.13,0.22568611104094582,1.656818181818182,0.0,0.02258932974524197,0.11648806415767031,14.35272723978216
2015-08-01,31701,6339,2040,4299,0.199962146304533,0.3218173213440606,0.0675,0.23,0.0,5.1,0.14,0.2413037985344868,1.4695238095238095,0.0,-0.06095005998026415,0.2677344167176805,19.42809536343529
2015-09-01,25150,5180,1704,3476,0.20596421471172963,0.32895752895752894,0.222,0.29,0.26,5.0,0.14,0.008842961634170088,1.4595238095238094,0.0,-0.025515909002757464,0.22508410198375167,24.3771428607759
2015-10-01,42986,8188,2999,5189,0.1904806215977295,0.3662677088422081,0.126,0.32,0.0,5.0,0.12,0.12761656067050708,1.4252380952380952,0.0,0.08505972520133742,0.12596739197015844,16.789545449343596
2015-11-01,32908,6540,2305,4235,0.19873586969733803,0.35244648318042815,0.122,0.32,0.0,5.1,0.12,0.4363182169185187,1.378421052631579,0.0,0.0036549346246363967,0.12111506606452721,16.209999990463256
2015-12-01,39003,8137,2797,5340,0.20862497756582826,0.3437384785547499,0.103,0.3,0.0,5.0,0.24,0.6387247515364791,1.26,0.0,-0.017282836972550397,0.18198232015571875,18.02545473792336
2016-01-01,28397,5462,2068,3394,0.1923442617177871,0.37861589161479314,0.121,0.3,0.0,4.8,0.34,1.2375025026943876,1.1857894736842105,0.0,-0.04978629619656216,0.2401266227250918,23.717894805105107
2016-02-01,34599,6734,2609,4125,0.19462990259834098,0.3874368874368874,0.2145,0.29,0.0,4.9,0.38,0.8472775790126619,1.046,0.0,-0.0008260387082623666,0.18834907015471675,22.516999816894533
2016-03-01,48938,10595,3979,6616,0.21649842658057133,0.3755545068428504,0.1305,0.29,0.0,5.0,0.36,0.8916160965521946,1.014090909090909,0.0,0.06726579734053795,0.11269015888586148,15.849090966311367
2016-04-01,24105,6174,2467,3707,0.25612943372744246,0.3995788791707159,0.1375,0.31,0.0,5.1,0.37,1.1726257503534843,1.0371428571428571,0.0,0.003941769888411661,0.10232882337615204,14.300476255871
2016-05-01,18110,4741,1996,2745,0.26178906681391495,0.42100822611263444,0.1005,0.29,0.0,4.8,0.37,1.0784764621246223,0.99,0.0,0.017011384474959534,0.11012140859085012,14.852857044764928
2016-06-01,20734,5040,2264,2776,0.24307900067521945,0.4492063492063492,0.096,0.28,0.0,4.9,0.38,1.0792865347959424,0.9127272727272728,0.0,0.003475892187172036,0.18569150031128367,17.774545496160332
2016-07-01,21724,5781,2335,3446,0.26611121340452953,0.4039093582425186,0.124,0.27,0.0,4.8,0.39,0.8683633430518256,0.8314999999999999,0.0,0.03647122241716527,0.07463750873244401,13.158500051498413
2016-08-01,22258,5822,2432,3390,0.2615688741126786,0.41772586739951906,0.0855,0.27,0.0,4.9,0.4,1.0553158595656864,0.8191304347826087,0.0,0.0011974331102644342,0.05481118954192687,12.399565240611201
2016-09-01,16909,4203,1677,2526,0.24856585250458335,0.39900071377587437,0.086,0.28,0.0,5.0,0.4,1.5486446201652182,0.8595238095238096,0.0,5.794658032098887e-05,0.14193340767184168,14.219523793175107
2016-10-01,18957,4256,1857,2399,0.22450809727277524,0.4363251879699248,0.09,0.28,0.0,4.9,0.4,1.685924966243646,0.9215,0.0,-0.017336940990704153,0.06734699367076516,14.58523804800851
2016-11-01,18998,4612,1945,2667,0.2427623960416886,0.4217259323503903,0.088,0.28,0.0,4.7,0.41,1.6843334719788938,1.1625,0.0,0.03683830144888711,0.10534136425521548,15.236190387180873
2016-12-01,19376,4832,1936,2896,0.24938067712634188,0.40066225165562913,0.0795,0.27,0.0,4.7,0.54,2.0507989115119862,1.2952380952380953,0.0,0.02027203132604183,0.08007963634592954,12.472380956013998
2017-01-01,16395,3720,1517,2203,0.22689844464775846,0.40779569892473116,0.068,0.24,0.0,4.7,0.65,2.5103933482571117,1.226,0.0,0.017894524865845085,0.06626822926384114,11.608500003814697
2017-02-01,13468,3127,1287,1840,0.23217998217998218,0.4115765909817717,0.057,0.22,0.0,4.6,0.66,2.8103616813294208,1.2178947368421054,0.0,0.03929162615611892,0.04571187929201788,11.530526361967388
